course_id,course_title,url,platform,subject,level,num_subscribers,num_reviews,rating,num_lectures,content_duration,instructor,language,tags,course_type,learning_path,playlist_id,skill_level_score,popularity_score,last_updated
CRS_0893,LLM Fine-tuning LLMs Masterclass,https://explore.skillbuilder.aws/learn/course/llm-fine-tuning-llms-masterclass-413,AWS Training,Generative AI,Beginner,1760000,407032,4.8,167,40.5,Andrew Ng,English,"chunking,quantization,dall-e,lora,evaluation",Video,GenAI & LLM Path,PL_007,1,0.5956,2022
CRS_0894,Building Document Q&A with LLMs,https://www.wandb.courses/courses/building-document-qa-with-llms-131,W&B,Generative AI,Intermediate,73449,4874,4.5,59,9.9,Anupam Datta,English,"gpt,stable diffusion,deployment,context window,mistral,chunking,faiss,chroma,llama",Video,GenAI & LLM Path,PL_007,2,0.0484,2024
CRS_0895,Generative AI with Memory & Context,https://explore.skillbuilder.aws/learn/course/generative-ai-with-memory-context-661,AWS Training,Generative AI,Intermediate,42215,7869,4.8,250,39.5,Siraj Raval,English,"context window,instruction tuning,mistral,music generation,midjourney,claude,embeddings,vector database",Project-based,GenAI & LLM Path,PL_007,2,0.1689,2024
CRS_0896,End-to-End Guide to LangChain,https://explore.skillbuilder.aws/learn/course/end-to-end-guide-to-langchain-824,AWS Training,Generative AI,Beginner,164046,10768,4.5,166,10.1,Omar Sanseviero,English,"llama,evaluation,diffusion models,gemini,music generation,audio generation,qdrant,quantization,dall-e",Article,GenAI & LLM Path,PL_007,1,0.0587,2025
CRS_0897,Building Function Calling with LLMs,https://www.mygreatlearning.com/academy/building-function-calling-with-llms-602,Great Learning,Generative AI,Beginner,188051,42081,4.9,167,38.3,Nicholas Renotte,English,"ai safety,llama,qdrant,midjourney,jailbreak",Video,GenAI & LLM Path,PL_007,1,0.2454,2025
CRS_0898,Complete GenAI Memory & Context Course,https://www.codecademy.com/learn/complete-genai-memory-context-course-191,Codecademy,Generative AI,Intermediate,125444,9135,4.9,104,6,Lewis Tunstall,Hindi,"quantization,controlnet,tool use,dall-e,stable diffusion,langchain,audio generation",Article,GenAI & LLM Path,PL_007,2,0.215,2024
CRS_0899,Beginner GenAI: Embeddings,https://www.kaggle.com/learn/beginner-genai-embeddings-153,Kaggle,Generative AI,Beginner,1161362,210168,4.8,63,6.4,Sam Witteveen,English,"tool use,model alignment,diffusion models,evaluation,langchain,vllm,lora,video generation",Video,GenAI & LLM Path,PL_007,1,0.4004,2021
CRS_0900,Fine-tuning LLMs – GenAI Comprehensive,https://www.wandb.courses/courses/fine-tuning-llms-genai-comprehensive-607,W&B,Generative AI,All Levels,459669,74162,4.8,183,26.7,Siraj Raval,Hindi,"dall-e,image generation,textual inversion,llm,gpt,qlora",Video,GenAI & LLM Path,PL_007,2,0.2479,2024
CRS_0901,Generative AI with Multimodal AI,https://www.linkedin.com/learning/generative-ai-with-multimodal-ai-946,LinkedIn Learning,Generative AI,Advanced,110081,15214,4.5,135,24.3,Siraj Raval,English,"lora,vllm,guardrails,rlhf,gpt,openai api",Bootcamp,GenAI & LLM Path,PL_007,3,0.059,2023
CRS_0902,Industry-Ready Guide to AI Copilots,https://www.wandb.courses/courses/industry-ready-guide-to-ai-copilots-854,W&B,Generative AI,Intermediate,580595,84272,4.9,274,48.3,Andrej Karpathy,English,"ppo,multimodal,llm,ollama,reranking,deployment,qlora",Video,GenAI & LLM Path,PL_007,2,0.3034,2024
CRS_0903,LLM Orchestration – GenAI Comprehensive,https://www.udemy.com/course/llm-orchestration-genai-comprehensive-231/,Udemy,Generative AI,Beginner,1092463,107691,4.8,138,14.5,Nicholas Renotte,English,"claude,image generation,mistral,quantization,anthropic api,context window",Video,GenAI & LLM Path,PL_007,1,0.3138,2025
CRS_0904,Complete GenAI AI Copilots Course,https://www.kaggle.com/learn/complete-genai-ai-copilots-course-504,Kaggle,Generative AI,Beginner,703408,65594,4.4,111,13.9,Younes Mourri,English,"gemini,midjourney,evaluation,ai safety,llamaindex,phi",Video,GenAI & LLM Path,PL_007,1,0.096,2021
CRS_0905,Production GenAI: Memory & Context,https://www.udemy.com/course/production-genai-memory-context-925/,Udemy,Generative AI,Beginner,1760000,311413,4.6,125,31.9,Nicholas Renotte,English,"vector database,dpo,textual inversion,lora,instruction tuning",Video,GenAI & LLM Path,PL_007,1,0.4387,2023
CRS_0906,Production GenAI: Document Q&A,https://ocw.mit.edu/courses/production-genai-document-qa-425/,MIT OpenCourseWare,Generative AI,Intermediate,212540,11224,4.8,200,14.5,Sam Witteveen,English,"dall-e,llm,openai api,embeddings,red teaming",Article,GenAI & LLM Path,PL_007,2,0.1821,2024
CRS_0907,Beginner GenAI: LLM Evaluation,https://www.kaggle.com/learn/beginner-genai-llm-evaluation-299,Kaggle,Generative AI,Beginner,1760000,120325,4.5,46,9.8,Harrison Chase,English,"music generation,agents,instruction tuning,large language model,red teaming,quantization,claude",Video,GenAI & LLM Path,PL_007,1,0.245,2024
CRS_0908,GenAI Engineering: LLM Observability,https://www.coursera.org/learn/genai-engineering-llm-observability-166,Coursera,Generative AI,Intermediate,620715,99826,4.9,113,16.2,Siraj Raval,English,"diffusion models,stable diffusion,large language model,textual inversion,agents,anthropic api,red teaming,qdrant",Video,GenAI & LLM Path,PL_007,2,0.3184,2024
CRS_0909,Intermediate GenAI: Vector Databases,https://www.udemy.com/course/intermediate-genai-vector-databases-887/,Udemy,Generative AI,Intermediate,352874,71069,4.8,14,5.8,Andrew Ng,English,"mistral,evaluation,retrieval augmented generation,function calling,image generation,gpt,dall-e,stable diffusion,claude",Interactive,GenAI & LLM Path,PL_007,2,0.2388,2021
CRS_0910,Production GenAI: Reranking,https://www.mygreatlearning.com/academy/production-genai-reranking-799,Great Learning,Generative AI,Beginner,739792,145655,4.7,66,6.4,Maxime Labonne,Hindi,"textual inversion,pinecone,fine-tuning,image generation,prompt injection,jailbreak,openai api,red teaming",Project-based,GenAI & LLM Path,PL_007,1,0.2826,2024
CRS_0911,Vector Databases – GenAI Production-Grade,https://www.youtube.com/watch?v=vector-databases-genai-production-grade-476,YouTube,Generative AI,Intermediate,59100,3989,4.6,214,57.2,Nicholas Renotte,Hindi,"dpo,chunking,faiss,openai api,gpt",Bootcamp,GenAI & LLM Path,PL_007,2,0.0868,2025
CRS_0912,Deep Dive Guide to Text-to-Image,https://explore.skillbuilder.aws/learn/course/deep-dive-guide-to-text-to-image-313,AWS Training,Generative AI,Advanced,35871,8431,4.7,92,7.5,Jerry Liu,English,"ppo,deployment,ollama,prompt injection,agents,instruction tuning,evaluation,qlora",Article,GenAI & LLM Path,PL_007,3,0.1289,2025
CRS_0913,LLM LoRA & QLoRA Masterclass,https://www.coursera.org/learn/llm-lora-qlora-masterclass-829,Coursera,Generative AI,Intermediate,31198,1337,4.7,255,67.8,Lewis Tunstall,Hindi,"dall-e,llamaindex,red teaming,agents,music generation,context window",Video,GenAI & LLM Path,PL_007,2,0.1229,2024
CRS_0914,Production GenAI: Embeddings,https://www.datacamp.com/courses/production-genai-embeddings-655,DataCamp,Generative AI,Beginner,1532966,277923,4.6,171,32.5,Nicholas Renotte,English,"faiss,quantization,guardrails,memory,red teaming,textual inversion,ppo,gpt-4",Video,GenAI & LLM Path,PL_007,1,0.3978,2024
CRS_0915,Modern Guide to LLM Observability,https://www.deeplearning.ai/short-courses/modern-guide-to-llm-observability-276/,DeepLearning.AI,Generative AI,Beginner,417897,72303,4.7,97,16.4,Sam Witteveen,English,"tool use,video generation,dall-e,memory,openai api,audio generation,rlhf",Video,GenAI & LLM Path,PL_007,1,0.2038,2024
CRS_0916,Building Streaming & Deployment with LLMs,https://huggingface.co/learn/building-streaming-deployment-with-llms-423,Hugging Face,Generative AI,Intermediate,230582,17256,4.7,139,2.3,Jerry Liu,English,"ollama,function calling,textual inversion,diffusion models,tool use,image generation,gpt,video generation,llama",Article,GenAI & LLM Path,PL_007,2,0.148,2022
CRS_0917,Generative AI with RAG Systems,https://huggingface.co/learn/generative-ai-with-rag-systems-465,Hugging Face,Generative AI,Advanced,125738,20896,4.9,181,51.1,Siraj Raval,English,"tool use,openai api,rag,faiss,guardrails,claude",Project-based,GenAI & LLM Path,PL_007,3,0.2245,2024
CRS_0918,GenAI Engineering: LoRA & QLoRA,https://www.deeplearning.ai/short-courses/genai-engineering-lora-qlora-410/,DeepLearning.AI,Generative AI,Advanced,19197,3649,4.6,26,4.7,Siraj Raval,English,"chunking,midjourney,anthropic api,quantization,deployment",Interactive,GenAI & LLM Path,PL_007,3,0.0841,2023
CRS_0919,GenAI Engineering: Streaming & Deployment,https://www.mygreatlearning.com/academy/genai-engineering-streaming-deployment-216,Great Learning,Generative AI,Intermediate,135450,25267,4.6,29,3.2,James Briggs,Hindi,"vllm,instruction tuning,llama,function calling,gpt,phi",Interactive,GenAI & LLM Path,PL_007,2,0.1086,2025
CRS_0920,All Levels GenAI: Reranking,https://www.simplilearn.com/courses/all-levels-genai-reranking-603,Simplilearn,Generative AI,All Levels,381970,61898,4.7,248,61.3,Anupam Datta,English,"fine-tuning,deployment,embeddings,gemini,lora,claude,langchain,phi,textual inversion",Video,GenAI & LLM Path,PL_007,2,0.1932,2024
CRS_0921,LLM Prompting: Tree of Thought,https://neetcode.io/courses/llm-prompting-tree-of-thought-399,Neetcode,Prompt Engineering,All Levels,621779,35534,4.6,220,33.9,Microsoft Team,English,"top-k,factuality,meta-prompting,few-shot prompting,citation prompts",Bootcamp,GenAI & LLM Path,PL_007,2,0.1468,2025
CRS_0922,Multimodal Prompting – Prompting Modern,https://www.kaggle.com/learn/multimodal-prompting-prompting-modern-601,Kaggle,Prompt Engineering,Beginner,359911,17606,4.8,163,45.5,Dair.ai Team,English,"prompt injection,tree of thought,reasoning prompts,context window,structured output,instruction following,function calling",Project-based,GenAI & LLM Path,PL_007,1,0.1963,2025
CRS_0923,Modern Guide to Prompt Few-Shot Prompting,https://frontendmasters.com/courses/modern-guide-to-prompt-few-shot-prompting-664/,FrontendMasters,Prompt Engineering,Intermediate,66381,14326,4.8,11,1.9,Andrej Karpathy,English,"program aided,citation prompts,zero-shot prompting,llm grounding,few-shot prompting",Interactive,GenAI & LLM Path,PL_007,2,0.1756,2024
CRS_0924,LLM Prompting: Output Formatting,https://www.udemy.com/course/llm-prompting-output-formatting-475/,Udemy,Prompt Engineering,Intermediate,144061,15390,4.8,27,6.1,OpenAI Team,English,"tool use prompts,retrieval prompts,top-p,program aided,top-k,instruction following,prompt testing,prompt security,meta-prompting",Interactive,GenAI & LLM Path,PL_007,2,0.1812,2024
CRS_0925,Advanced Prompting: Zero-Shot Techniques,https://www.udemy.com/course/advanced-prompting-zero-shot-techniques-123/,Udemy,Prompt Engineering,Advanced,3200,652,4.9,62,5.2,Ethan Mollick,English,"generated knowledge,context window,react prompting,jailbreaking,repetition penalty,reasoning prompts",Project-based,GenAI & LLM Path,PL_007,3,0.2007,2023
CRS_0926,AI Prompting: Code Generation Prompts,https://www.udemy.com/course/ai-prompting-code-generation-prompts-991/,Udemy,Prompt Engineering,Advanced,19698,1840,4.6,27,6.7,Isa Fulford,English,"react prompting,multimodal prompting,hallucination mitigation,code prompts,evaluation prompts,top-p,generated knowledge,directional stimulus,tree of thought",Interactive,GenAI & LLM Path,PL_007,3,0.0826,2023
CRS_0927,Complete Prompt Engineering Zero-Shot Techniques,https://www.classcentral.com/course/complete-prompt-engineering-zero-shot-techniques-338,Class Central,Prompt Engineering,Beginner,1212587,276257,4.6,54,15,Isa Fulford,English,"tree of thought,self-consistency,prompt compression,temperature,prompt templates,prompt security",Video,GenAI & LLM Path,PL_007,1,0.3767,2025
CRS_0928,Complete Prompt Engineering Hallucination Mitigation,https://developers.google.com/learn/complete-prompt-engineering-hallucination-mitigation-553,Google,Prompt Engineering,Intermediate,447064,53937,4.5,248,33.6,promptingguide Team,English,"prompt chaining,zero-shot prompting,self-consistency,jailbreaking,prompt security,instruction following",Project-based,GenAI & LLM Path,PL_007,2,0.1108,2023
CRS_0929,Practical Prompt RAG Prompts,https://www.codecademy.com/learn/practical-prompt-rag-prompts-874,Codecademy,Prompt Engineering,Intermediate,184606,11065,4.6,125,15.2,Jules White,English,"prompt injection,rag prompting,code prompts,hallucination mitigation,json mode,factuality",Video,GenAI & LLM Path,PL_007,2,0.1002,2025
CRS_0930,Practical Prompt Prompt Optimization,https://www.designgurus.io/course/practical-prompt-prompt-optimization-799,DesignGurus,Prompt Engineering,Intermediate,150166,22779,4.7,45,13.5,Anthropic Team,English,"json mode,prompt injection,react prompting,tree of thought,reasoning prompts,meta-prompting,top-k",Video,GenAI & LLM Path,PL_007,2,0.1475,2021
CRS_0931,AI Prompting: Auto-prompting,https://www.wandb.courses/courses/ai-prompting-auto-prompting-790,W&B,Prompt Engineering,Intermediate,191856,31151,4.4,87,16.2,Andrej Karpathy,English,"temperature,hallucination mitigation,repetition penalty,socratic prompts,factuality",Video,GenAI & LLM Path,PL_007,2,0.0368,2022
CRS_0932,AI Prompting: Prompt Security,https://frontendmasters.com/courses/ai-prompting-prompt-security-881/,FrontendMasters,Prompt Engineering,Intermediate,139780,30822,4.7,58,13.6,Elvis Saravia,English,"temperature,prompt optimization,prompt security,role prompting,hallucination mitigation,prompt injection,chain of thought,top-k",Video,GenAI & LLM Path,PL_007,2,0.1533,2025
CRS_0933,Mastering Evaluation & Testing Prompts,https://course.fast.ai/mastering-evaluation-testing-prompts-563,Fast.ai,Prompt Engineering,Advanced,8232,959,4.8,182,41.5,Lilian Weng,English,"multimodal prompting,prompt compression,retrieval prompts,few-shot prompting,program aided,temperature",Video,GenAI & LLM Path,PL_007,3,0.1612,2025
CRS_0934,Prompt Chaining – Prompting Comprehensive,https://neetcode.io/courses/prompt-chaining-prompting-comprehensive-322,Neetcode,Prompt Engineering,Beginner,477139,44811,4.7,23,4,Google Team,Hindi,"few-shot prompting,rag prompting,auto-prompting,multimodal prompting,output formatting",Video,GenAI & LLM Path,PL_007,1,0.1853,2024
CRS_0935,Complete Prompt Engineering Chain-of-Thought,https://www.kaggle.com/learn/complete-prompt-engineering-chain-of-thought-598,Kaggle,Prompt Engineering,Intermediate,69598,17321,4.8,202,51,learnprompting Team,Hindi,"meta-prompting,tool use prompts,debate prompts,prompt injection,socratic prompts,tree of thought,top-k,generated knowledge,react prompting",Video,GenAI & LLM Path,PL_007,2,0.1782,2024
CRS_0936,Mastering Function Calling Prompts Prompts,https://online.stanford.edu/courses/mastering-function-calling-prompts-prompts-602,Stanford Online,Prompt Engineering,Beginner,1008191,105437,4.9,128,12.9,Elvis Saravia,English,"structured output,code prompts,prompt injection,top-p,socratic prompts",Article,GenAI & LLM Path,PL_007,1,0.3468,2025
CRS_0937,AI Prompting: React Prompting,https://www.kaggle.com/learn/ai-prompting-react-prompting-478,Kaggle,Prompt Engineering,Beginner,735403,59723,4.6,61,8.3,Riley Goodside,Hindi,"auto-prompting,react prompting,few-shot prompting,function calling,repetition penalty,retrieval prompts,context window,system prompts,temperature",Article,GenAI & LLM Path,PL_007,1,0.1732,2024
CRS_0938,Modern Guide to Prompt Hallucination Mitigation,https://www.simplilearn.com/courses/modern-guide-to-prompt-hallucination-mitigation-429,Simplilearn,Prompt Engineering,Intermediate,70220,6905,4.7,24,5.6,Ethan Mollick,Hindi,"role prompting,hallucination mitigation,citation prompts,context window,code prompts,meta-prompting,llm grounding,auto-prompting,few-shot prompting",Interactive,GenAI & LLM Path,PL_007,2,0.1298,2024
CRS_0939,Practical Prompt React Prompting,https://www.mygreatlearning.com/academy/practical-prompt-react-prompting-717,Great Learning,Prompt Engineering,Intermediate,66031,14183,4.5,297,55.3,Jules White,English,"react prompting,function calling,prompt compression,prompt security,output formatting,multimodal prompting,repetition penalty",Video,GenAI & LLM Path,PL_007,2,0.0554,2021
CRS_0940,Mastering Code Generation Prompts Prompts,https://www.datacamp.com/courses/mastering-code-generation-prompts-prompts-902,DataCamp,Prompt Engineering,Intermediate,208744,31285,4.5,259,58.2,AI Explained,Hindi,"temperature,meta-prompting,socratic prompts,factuality,prompt optimization,prompt security,code prompts",Video,GenAI & LLM Path,PL_007,2,0.078,2022
CRS_0941,Advanced Prompting: Few-Shot Prompting,https://ocw.mit.edu/courses/advanced-prompting-few-shot-prompting-817/,MIT OpenCourseWare,Prompt Engineering,Intermediate,133388,9647,4.5,261,8.6,Anthropic Team,English,"structured output,instruction following,system prompts,multimodal prompting,json mode",Article,GenAI & LLM Path,PL_007,2,0.0559,2021
CRS_0942,Beginner Prompt Engineering: Auto-prompting,https://www.educative.io/courses/beginner-prompt-engineering-auto-prompting-668,Educative,Prompt Engineering,Beginner,234323,55705,4.6,65,15.7,Meta Team,English,"factuality,function calling,temperature,generated knowledge,output formatting,evaluation prompts",Video,GenAI & LLM Path,PL_007,1,0.1392,2024
CRS_0943,Complete Prompt Engineering Function Calling Prompts,https://www.simplilearn.com/courses/complete-prompt-engineering-function-calling-prompts-153,Simplilearn,Prompt Engineering,Beginner,1039114,243217,4.8,108,28.5,Ethan Mollick,English,"prompt testing,auto-prompting,repetition penalty,multimodal prompting,temperature,prompt compression,socratic prompts",Bootcamp,GenAI & LLM Path,PL_007,1,0.4195,2021
CRS_0944,LLM Prompting: Structured Outputs,https://www.mygreatlearning.com/academy/llm-prompting-structured-outputs-679,Great Learning,Prompt Engineering,Beginner,676968,123196,4.7,15,3.6,Andrew Ng,English,"chain of thought,prompt chaining,tree of thought,program aided,meta-prompting,react prompting,factuality,code prompts,multimodal prompting",Interactive,GenAI & LLM Path,PL_007,1,0.2607,2022
